action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,13391349,[],CHEMBL2411004,Displacement of [3H]-norepinephrine from human NET expressed in CHO cells by TopCounting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,,,CHEMBL2406994,Bioorg Med Chem,2013.0,"{'bei': '25.63', 'le': '0.56', 'lle': '4.49', 'sei': '20.21'}",CHEMBL2407322,,CHEMBL3040126,7.75,0,http://www.openphacts.org/units/Nanomolar,1907500,=,1,1,=,,IC50,nM,,18.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,18.0
,,13391352,[],CHEMBL2411004,Displacement of [3H]-norepinephrine from human NET expressed in CHO cells by TopCounting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,COC[C@H](c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,,,CHEMBL2406994,Bioorg Med Chem,2013.0,"{'bei': '27.15', 'le': '0.59', 'lle': '4.10', 'sei': '36.80'}",CHEMBL2407332,,CHEMBL3040125,7.82,0,http://www.openphacts.org/units/Nanomolar,1907510,=,1,1,=,,IC50,nM,,15.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,15.0
,,13391355,[],CHEMBL2411004,Displacement of [3H]-norepinephrine from human NET expressed in CHO cells by TopCounting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,COCC(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,,,CHEMBL2406994,Bioorg Med Chem,2013.0,"{'bei': '27.25', 'le': '0.60', 'lle': '4.13', 'sei': '36.94'}",CHEMBL2407336,,CHEMBL3039912,7.85,0,http://www.openphacts.org/units/Nanomolar,1907514,=,1,1,=,,IC50,nM,,14.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,14.0
,,13391359,[],CHEMBL2411004,Displacement of [3H]-norepinephrine from human NET expressed in CHO cells by TopCounting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,,,CHEMBL2406994,Bioorg Med Chem,2013.0,"{'bei': '25.05', 'le': '0.54', 'lle': '4.28', 'sei': '20.66'}",CHEMBL2407323,,CHEMBL3039985,7.92,0,http://www.openphacts.org/units/Nanomolar,1907501,=,1,1,=,,IC50,nM,,12.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,12.0
,,13391365,[],CHEMBL2411004,Displacement of [3H]-norepinephrine from human NET expressed in CHO cells by TopCounting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CSCC(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,,,CHEMBL2406994,Bioorg Med Chem,2013.0,"{'bei': '26.39', 'le': '0.61', 'lle': '3.59', 'sei': '66.76'}",CHEMBL2407319,,CHEMBL3039839,8.03,0,http://www.openphacts.org/units/Nanomolar,1907497,=,1,1,=,,IC50,nM,,9.3,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,9.3
,,13392275,[],CHEMBL2411004,Displacement of [3H]-norepinephrine from human NET expressed in CHO cells by TopCounting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CCSCC(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,,,CHEMBL2406994,Bioorg Med Chem,2013.0,"{'bei': '25.32', 'le': '0.58', 'lle': '3.23', 'sei': '67.00'}",CHEMBL2407320,,CHEMBL3039909,8.06,0,http://www.openphacts.org/units/Nanomolar,1907498,=,1,1,=,,IC50,nM,,8.7,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,8.7
,,13468990,[],CHEMBL2433695,Displacement of [3H]Nisoxetine from human recombinant NET over-expressed in dog MDCK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NCC(c2ccc(Cl)cc2)C1c1cccc(Cl)c1,,,CHEMBL2429823,Bioorg Med Chem Lett,2013.0,"{'bei': '17.69', 'le': '0.37', 'lle': '1.43', 'sei': '18.62'}",CHEMBL2430693,,CHEMBL2430693,5.42,0,http://www.openphacts.org/units/Nanomolar,1921337,=,1,1,=,,IC50,nM,,3825.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,3825.0
,,13468991,[],CHEMBL2433695,Displacement of [3H]Nisoxetine from human recombinant NET over-expressed in dog MDCK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NCC(c2ccc(Cl)c(Cl)c2)C1c1ccccc1,,,CHEMBL2429823,Bioorg Med Chem Lett,2013.0,"{'bei': '19.80', 'le': '0.41', 'lle': '2.07', 'sei': '20.83'}",CHEMBL2430695,,CHEMBL2430695,6.06,0,http://www.openphacts.org/units/Nanomolar,1921339,=,1,1,=,,IC50,nM,,865.7,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,865.7
,,13468992,[],CHEMBL2433695,Displacement of [3H]Nisoxetine from human recombinant NET over-expressed in dog MDCK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NCC(c2ccc(Cl)c(Cl)c2)C1c1ccc2ccccc2c1,,,CHEMBL2429823,Bioorg Med Chem Lett,2013.0,"{'bei': '17.73', 'le': '0.36', 'lle': '1.18', 'sei': '21.70'}",CHEMBL2430699,,CHEMBL2430699,6.32,0,http://www.openphacts.org/units/Nanomolar,1921343,=,1,1,=,,IC50,nM,,482.9,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,482.9
,,13468993,[],CHEMBL2433695,Displacement of [3H]Nisoxetine from human recombinant NET over-expressed in dog MDCK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NCC(c2ccc(Cl)cc2)C1c1ccc2ccccc2c1,,,CHEMBL2429823,Bioorg Med Chem Lett,2013.0,"{'bei': '18.41', 'le': '0.35', 'lle': '1.44', 'sei': '20.36'}",CHEMBL2430700,,CHEMBL2430700,5.93,0,http://www.openphacts.org/units/Nanomolar,1921344,=,1,1,=,,IC50,nM,,1187.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,1187.0
,,13468994,[],CHEMBL2433695,Displacement of [3H]Nisoxetine from human recombinant NET over-expressed in dog MDCK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NCC(c2ccccc2Cl)C1c1ccc2ccccc2c1,,,CHEMBL2429823,Bioorg Med Chem Lett,2013.0,"{'bei': '18.21', 'le': '0.35', 'lle': '1.37', 'sei': '20.14'}",CHEMBL2430701,,CHEMBL2430701,5.86,0,http://www.openphacts.org/units/Nanomolar,1921345,=,1,1,=,,IC50,nM,,1376.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,1376.0
,,13468995,[],CHEMBL2433695,Displacement of [3H]Nisoxetine from human recombinant NET over-expressed in dog MDCK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CNCCCN1c2ccccc2CCc2ccccc21,,,CHEMBL2429823,Bioorg Med Chem Lett,2013.0,"{'bei': '33.12', 'le': '0.60', 'lle': '5.29', 'sei': '57.79'}",CHEMBL72,DESIPRAMINE,CHEMBL72,8.82,0,http://www.openphacts.org/units/Nanomolar,1921348,=,1,1,=,,IC50,nM,,1.5,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,1.5
,,13468996,[],CHEMBL2433695,Displacement of [3H]Nisoxetine from human recombinant NET over-expressed in dog MDCK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,,,CHEMBL2429823,Bioorg Med Chem Lett,2013.0,"{'bei': '22.83', 'le': '0.45', 'lle': '2.66', 'sei': '110.95'}",CHEMBL415,CLOMIPRAMINE,CHEMBL415,7.19,0,http://www.openphacts.org/units/Nanomolar,1921349,=,1,1,=,,IC50,nM,,64.6,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,64.6
,,13469008,[],CHEMBL2433695,Displacement of [3H]Nisoxetine from human recombinant NET over-expressed in dog MDCK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NCC(c2ccc(Cl)c(Cl)c2)C1c1cccc(Cl)c1,,,CHEMBL2429823,Bioorg Med Chem Lett,2013.0,"{'bei': '18.83', 'le': '0.42', 'lle': '1.78', 'sei': '22.05'}",CHEMBL2430692,,CHEMBL2430692,6.42,0,http://www.openphacts.org/units/Nanomolar,1921336,=,1,1,=,,IC50,nM,,384.2,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,384.2
,,13469015,[],CHEMBL2433695,Displacement of [3H]Nisoxetine from human recombinant NET over-expressed in dog MDCK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NCC(c2ccc(Cl)c(Cl)c2)C1c1ccc(Cl)cc1,,,CHEMBL2429823,Bioorg Med Chem Lett,2013.0,"{'bei': '16.71', 'le': '0.37', 'lle': '1.05', 'sei': '19.56'}",CHEMBL2430680,,CHEMBL2430680,5.69,0,http://www.openphacts.org/units/Nanomolar,1921324,=,1,1,=,,IC50,nM,,2033.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,2033.0
,,13469016,[],CHEMBL2433695,Displacement of [3H]Nisoxetine from human recombinant NET over-expressed in dog MDCK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NCC(c2ccc(Cl)cc2)C1c1ccc(Cl)cc1,,,CHEMBL2429823,Bioorg Med Chem Lett,2013.0,"{'bei': '17.26', 'le': '0.36', 'lle': '1.30', 'sei': '18.16'}",CHEMBL2430681,,CHEMBL2430681,5.29,0,http://www.openphacts.org/units/Nanomolar,1921325,=,1,1,=,,IC50,nM,,5176.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,5176.0
,,13469017,[],CHEMBL2433695,Displacement of [3H]Nisoxetine from human recombinant NET over-expressed in dog MDCK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NCC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,,,CHEMBL2429823,Bioorg Med Chem Lett,2013.0,"{'bei': '18.88', 'le': '0.39', 'lle': '1.79', 'sei': '19.86'}",CHEMBL2430682,,CHEMBL2430682,5.78,0,http://www.openphacts.org/units/Nanomolar,1921326,=,1,1,=,,IC50,nM,,1662.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,1662.0
,,13469018,[],CHEMBL2433695,Displacement of [3H]Nisoxetine from human recombinant NET over-expressed in dog MDCK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NCC(c2ccccc2Cl)C1c1ccc(Cl)cc1,,,CHEMBL2429823,Bioorg Med Chem Lett,2013.0,"{'bei': '16.72', 'le': '0.35', 'lle': '1.13', 'sei': '17.59'}",CHEMBL2430683,,CHEMBL2430683,5.12,0,http://www.openphacts.org/units/Nanomolar,1921327,=,1,1,=,,IC50,nM,,7619.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,7619.0
,,13469019,[],CHEMBL2433695,Displacement of [3H]Nisoxetine from human recombinant NET over-expressed in dog MDCK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NCC(c2ccc(Cl)c(Cl)c2)C1c1ccc(Cl)c(Cl)c1,,,CHEMBL2429823,Bioorg Med Chem Lett,2013.0,"{'bei': '16.01', 'le': '0.37', 'lle': '0.70', 'sei': '20.63'}",CHEMBL2430684,,CHEMBL2430684,6.00,0,http://www.openphacts.org/units/Nanomolar,1921328,=,1,1,=,,IC50,nM,,990.3,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,990.3
,,13469020,[],CHEMBL2433695,Displacement of [3H]Nisoxetine from human recombinant NET over-expressed in dog MDCK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NCC(c2ccc(Cl)cc2)C1c1ccc(Cl)c(Cl)c1,,,CHEMBL2429823,Bioorg Med Chem Lett,2013.0,"{'bei': '16.80', 'le': '0.37', 'lle': '1.08', 'sei': '19.66'}",CHEMBL2430685,,CHEMBL2430685,5.72,0,http://www.openphacts.org/units/Nanomolar,1921329,=,1,1,=,,IC50,nM,,1900.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,1900.0
,,13469021,[],CHEMBL2433695,Displacement of [3H]Nisoxetine from human recombinant NET over-expressed in dog MDCK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NCC(c2cccc(Cl)c2)C1c1ccc(Cl)c(Cl)c1,,,CHEMBL2429823,Bioorg Med Chem Lett,2013.0,"{'bei': '16.33', 'le': '0.36', 'lle': '0.92', 'sei': '19.11'}",CHEMBL2430686,,CHEMBL2430686,5.56,0,http://www.openphacts.org/units/Nanomolar,1921330,=,1,1,=,,IC50,nM,,2745.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,2745.0
,,13469022,[],CHEMBL2433695,Displacement of [3H]Nisoxetine from human recombinant NET over-expressed in dog MDCK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NCC(c2ccccc2Cl)C1c1ccc(Cl)c(Cl)c1,,,CHEMBL2429823,Bioorg Med Chem Lett,2013.0,"{'bei': '16.44', 'le': '0.36', 'lle': '0.96', 'sei': '19.24'}",CHEMBL2430687,,CHEMBL2430687,5.60,0,http://www.openphacts.org/units/Nanomolar,1921331,=,1,1,=,,IC50,nM,,2521.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,2521.0
,,13469023,[],CHEMBL2433695,Displacement of [3H]Nisoxetine from human recombinant NET over-expressed in dog MDCK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NCC(c2ccc(Cl)c(Cl)c2)C1c1ccccc1Cl,,,CHEMBL2429823,Bioorg Med Chem Lett,2013.0,"{'bei': '18.47', 'le': '0.41', 'lle': '1.65', 'sei': '21.62'}",CHEMBL2430688,,CHEMBL2430688,6.29,0,http://www.openphacts.org/units/Nanomolar,1921332,=,1,1,=,,IC50,nM,,509.5,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,509.5
,,13469024,[],CHEMBL2433695,Displacement of [3H]Nisoxetine from human recombinant NET over-expressed in dog MDCK cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NCC(c2ccc(Cl)cc2)C1c1ccccc1Cl,,,CHEMBL2429823,Bioorg Med Chem Lett,2013.0,"{'bei': '17.79', 'le': '0.37', 'lle': '1.46', 'sei': '18.72'}",CHEMBL2430689,,CHEMBL2430689,5.45,0,http://www.openphacts.org/units/Nanomolar,1921333,=,1,1,=,,IC50,nM,,3570.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,3570.0
,,13470602,[],CHEMBL2433120,Inhibition of human NET expressed in MDCK cells using [3H]-norepinephrine as substrate after 10 mins by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1OC[C@H](Cc2ccc3c(c2)OCO3)[C@H]1Cc1ccc2c(c1)OCO2,,,CHEMBL2429840,J Nat Prod,2013.0,"{'bei': '14.27', 'le': '0.27', 'lle': '2.34', 'sei': '8.00'}",CHEMBL242011,HINOKININ,CHEMBL242011,5.06,0,http://www.openphacts.org/units/Nanomolar,1922764,=,1,1,=,,IC50,nM,,8760.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,8.76
,,13470603,[],CHEMBL2433120,Inhibition of human NET expressed in MDCK cells using [3H]-norepinephrine as substrate after 10 mins by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,O[C@H]1OC[C@H](Cc2ccc3c(c2)OCO3)[C@H]1Cc1ccc2c(c1)OCO2,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2429840,J Nat Prod,2013.0,,CHEMBL399831,,CHEMBL399831,,0,http://www.openphacts.org/units/Nanomolar,1922765,>,1,1,>,,IC50,nM,,200000.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,uM,UO_0000065,,200.0
,,15002120,[],CHEMBL3363899,Inhibition of norepinephrine reuptake at human NET expressed in HEK293 cells after 15 mins by fluorescence neurotransmitter transporter assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,,,CHEMBL3352322,Bioorg Med Chem Lett,2014.0,"{'bei': '17.31', 'le': '0.33', 'lle': '0.92', 'sei': '25.19'}",CHEMBL41,FLUOXETINE,CHEMBL41,5.36,1,http://www.openphacts.org/units/Nanomolar,2261322,=,1,1,=,,IC50,nM,,4410.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,4410.0
,,15002121,[],CHEMBL3363899,Inhibition of norepinephrine reuptake at human NET expressed in HEK293 cells after 15 mins by fluorescence neurotransmitter transporter assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CNCCC(Oc1ccccc1OC)c1ccccc1,,,CHEMBL3352322,Bioorg Med Chem Lett,2014.0,"{'bei': '28.37', 'le': '0.53', 'lle': '4.28', 'sei': '25.25'}",CHEMBL295467,NISOXETINE,CHEMBL295467,7.70,1,http://www.openphacts.org/units/Nanomolar,2261323,=,1,1,=,,IC50,nM,,20.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,20.0
,,15002122,[],CHEMBL3363899,Inhibition of norepinephrine reuptake at human NET expressed in HEK293 cells after 15 mins by fluorescence neurotransmitter transporter assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cl.Cl.Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,,,CHEMBL3352322,Bioorg Med Chem Lett,2014.0,"{'bei': '12.95', 'le': '0.24', 'lle': '0.52', 'sei': '37.15'}",CHEMBL543876,,CHEMBL281594,5.84,1,http://www.openphacts.org/units/Nanomolar,2261324,=,1,1,=,,IC50,nM,,1460.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,1460.0
,,15002123,[],CHEMBL3363899,Inhibition of norepinephrine reuptake at human NET expressed in HEK293 cells after 15 mins by fluorescence neurotransmitter transporter assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,,,CHEMBL3352322,Bioorg Med Chem Lett,2014.0,"{'bei': '18.90', 'le': '0.36', 'lle': '2.20', 'sei': '16.03'}",CHEMBL637,VENLAFAXINE,CHEMBL637,5.24,0,http://www.openphacts.org/units/Nanomolar,2261325,=,1,1,=,,IC50,nM,,5722.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,5722.0
,,15002124,[],CHEMBL3363899,Inhibition of norepinephrine reuptake at human NET expressed in HEK293 cells after 15 mins by fluorescence neurotransmitter transporter assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,,,CHEMBL3352322,Bioorg Med Chem Lett,2014.0,"{'bei': '21.14', 'le': '0.41', 'lle': '1.66', 'sei': '29.58'}",CHEMBL1175,DULOXETINE,CHEMBL1175,6.29,1,http://www.openphacts.org/units/Nanomolar,2261326,=,1,1,=,,IC50,nM,,515.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,515.0
,,15002125,[],CHEMBL3363899,Inhibition of norepinephrine reuptake at human NET expressed in HEK293 cells after 15 mins by fluorescence neurotransmitter transporter assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Clc1ccc(C23CNCC2C3)cc1Cl,,,CHEMBL3352322,Bioorg Med Chem Lett,2014.0,"{'bei': '30.00', 'le': '0.67', 'lle': '3.99', 'sei': '56.90'}",CHEMBL528995,,CHEMBL528995,6.84,0,http://www.openphacts.org/units/Nanomolar,2261327,=,1,1,=,,IC50,nM,,143.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,143.0
,,15002126,[],CHEMBL3363899,Inhibition of norepinephrine reuptake at human NET expressed in HEK293 cells after 15 mins by fluorescence neurotransmitter transporter assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1ccccc1OC(CC1CNC1)c1ccc(Cl)c(Cl)c1,,,CHEMBL3352322,Bioorg Med Chem Lett,2014.0,"{'bei': '21.97', 'le': '0.46', 'lle': '2.61', 'sei': '35.16'}",CHEMBL3309701,,CHEMBL3309701,7.47,0,http://www.openphacts.org/units/Nanomolar,2261329,=,1,1,=,,IC50,nM,,33.5,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,33.5
,,15002127,[],CHEMBL3363899,Inhibition of norepinephrine reuptake at human NET expressed in HEK293 cells after 15 mins by fluorescence neurotransmitter transporter assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Clc1ccc(C(CC2CNC2)Oc2ccccc2)cc1Cl,,,CHEMBL3352322,Bioorg Med Chem Lett,2014.0,"{'bei': '23.06', 'le': '0.48', 'lle': '2.71', 'sei': '34.95'}",CHEMBL3309702,,CHEMBL3309702,7.43,0,http://www.openphacts.org/units/Nanomolar,2261330,=,1,1,=,,IC50,nM,,37.2,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,37.2
,,15002128,[],CHEMBL3363899,Inhibition of norepinephrine reuptake at human NET expressed in HEK293 cells after 15 mins by fluorescence neurotransmitter transporter assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1ccc(OC(CC2CNC2)c2ccc(Cl)c(Cl)c2)cc1,,,CHEMBL3352322,Bioorg Med Chem Lett,2014.0,"{'bei': '21.96', 'le': '0.46', 'lle': '2.61', 'sei': '35.15'}",CHEMBL3310478,,CHEMBL3310478,7.47,0,http://www.openphacts.org/units/Nanomolar,2263219,=,1,1,=,,IC50,nM,,33.7,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,33.7
,,15002129,[],CHEMBL3363899,Inhibition of norepinephrine reuptake at human NET expressed in HEK293 cells after 15 mins by fluorescence neurotransmitter transporter assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1cc(C(CC2CNC2)Oc2cccc(Cl)c2)ccc1Cl,,,CHEMBL3352322,Bioorg Med Chem Lett,2014.0,"{'bei': '22.11', 'le': '0.47', 'lle': '2.66', 'sei': '35.39'}",CHEMBL3310483,,CHEMBL3310483,7.52,0,http://www.openphacts.org/units/Nanomolar,2263224,=,1,1,=,,IC50,nM,,30.0,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,30.0
,,15002130,[],CHEMBL3363899,Inhibition of norepinephrine reuptake at human NET expressed in HEK293 cells after 15 mins by fluorescence neurotransmitter transporter assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1cc(C(CC2CNC2)Oc2ccccc2F)ccc1Cl,,,CHEMBL3352322,Bioorg Med Chem Lett,2014.0,"{'bei': '24.09', 'le': '0.48', 'lle': '3.45', 'sei': '36.68'}",CHEMBL3310484,,CHEMBL3310484,7.80,0,http://www.openphacts.org/units/Nanomolar,2263225,=,1,1,=,,IC50,nM,,15.9,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,15.9
,,15002131,[],CHEMBL3363899,Inhibition of norepinephrine reuptake at human NET expressed in HEK293 cells after 15 mins by fluorescence neurotransmitter transporter assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1cccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)c1,,,CHEMBL3352322,Bioorg Med Chem Lett,2014.0,"{'bei': '24.20', 'le': '0.49', 'lle': '3.49', 'sei': '36.86'}",CHEMBL3310485,,CHEMBL3310485,7.84,0,http://www.openphacts.org/units/Nanomolar,2263226,=,1,1,=,,IC50,nM,,14.6,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,14.6
,,15002132,[],CHEMBL3363899,Inhibition of norepinephrine reuptake at human NET expressed in HEK293 cells after 15 mins by fluorescence neurotransmitter transporter assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1ccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)cc1,,,CHEMBL3352322,Bioorg Med Chem Lett,2014.0,"{'bei': '23.13', 'le': '0.46', 'lle': '3.14', 'sei': '35.22'}",CHEMBL3310486,,CHEMBL3310486,7.49,0,http://www.openphacts.org/units/Nanomolar,2263227,=,1,1,=,,IC50,nM,,32.5,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,32.5
,,15002224,[],CHEMBL3363899,Inhibition of norepinephrine reuptake at human NET expressed in HEK293 cells after 15 mins by fluorescence neurotransmitter transporter assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1cc(C(CC2CNC2)Oc2ccccc2)ccc1Cl,,,CHEMBL3352322,Bioorg Med Chem Lett,2014.0,"{'bei': '26.08', 'le': '0.52', 'lle': '3.76', 'sei': '37.51'}",CHEMBL3310482,,CHEMBL3310482,7.97,0,http://www.openphacts.org/units/Nanomolar,2263223,=,1,1,=,,IC50,nM,,10.6,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,10.6
,,15002293,[],CHEMBL3363899,Inhibition of norepinephrine reuptake at human NET expressed in HEK293 cells after 15 mins by fluorescence neurotransmitter transporter assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1cc(C(CC2CNC2)Oc2ccccc2Cl)ccc1Cl,,,CHEMBL3352322,Bioorg Med Chem Lett,2014.0,"{'bei': '22.08', 'le': '0.47', 'lle': '2.65', 'sei': '35.33'}",CHEMBL3310487,,CHEMBL3310487,7.51,0,http://www.openphacts.org/units/Nanomolar,2263228,=,1,1,=,,IC50,nM,,30.8,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,30.8
,,15002294,[],CHEMBL3363899,Inhibition of norepinephrine reuptake at human NET expressed in HEK293 cells after 15 mins by fluorescence neurotransmitter transporter assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccccc1OC(CC1CNC1)c1ccc(Cl)c(F)c1,,,CHEMBL3352322,Bioorg Med Chem Lett,2014.0,"{'bei': '22.40', 'le': '0.44', 'lle': '2.64', 'sei': '33.70'}",CHEMBL3310488,,CHEMBL3310488,7.16,0,http://www.openphacts.org/units/Nanomolar,2263229,=,1,1,=,,IC50,nM,,68.6,CHEMBL222,Homo sapiens,Norepinephrine transporter,9606,,,IC50,nM,UO_0000065,,68.6
